,boro_code,First Borough Name,2020 Census Tract,ED_BOE,ED_number_voters,censusTract2020_num_voters,tract_to_ed_ratio,tract_boro
5596,81,Queens,27701,34052,389,1306,0.29785604900459417,81_27701
5597,81,Queens,27701,34056,115,1306,0.08805513016845329,81_27701
5598,81,Queens,27702,34042,324,2365,0.13699788583509515,81_27702
5599,81,Queens,27702,34043,465,2365,0.19661733615221988,81_27702
5600,81,Queens,27702,34044,574,2365,0.2427061310782241,81_27702
5601,81,Queens,27702,34048,1002,2365,0.4236786469344609,81_27702
5602,81,Queens,27800,32032,789,1575,0.5009523809523809,81_27800
5603,81,Queens,27800,32033,455,1575,0.28888888888888886,81_27800
5604,81,Queens,27800,32034,331,1575,0.21015873015873016,81_27800
5605,81,Queens,27900,34041,1001,3146,0.3181818181818182,81_27900
5606,81,Queens,27900,34042,643,3146,0.20438652256834075,81_27900
5607,81,Queens,27900,34049,336,3146,0.10680228862047043,81_27900
5608,81,Queens,27900,34052,1166,3146,0.3706293706293706,81_27900
5609,81,Queens,28000,32034,728,1055,0.6900473933649289,81_28000
5610,81,Queens,28000,32035,114,1055,0.1080568720379147,81_28000
5611,81,Queens,28000,32036,213,1055,0.2018957345971564,81_28000
5612,81,Queens,28100,34040,452,3251,0.13903414334051062,81_28100
5613,81,Queens,28100,34041,489,3251,0.150415256844048,81_28100
5614,81,Queens,28100,34049,174,3251,0.05352199323285143,81_28100
5615,81,Queens,28100,39001,558,3251,0.1716394955398339,81_28100
5616,81,Queens,28100,39009,1027,3251,0.31590279913872654,81_28100
5617,81,Queens,28100,39010,551,3251,0.16948631190402952,81_28100
5618,81,Queens,28200,29033,525,1141,0.4601226993865031,81_28200
5619,81,Queens,28200,32034,254,1141,0.22261174408413673,81_28200
5620,81,Queens,28200,32046,362,1141,0.3172655565293602,81_28200
5621,81,Queens,28300,34039,332,4075,0.08147239263803681,81_28300
5622,81,Queens,28300,34040,300,4075,0.0736196319018405,81_28300
5623,81,Queens,28300,39001,1016,4075,0.24932515337423314,81_28300
5624,81,Queens,28300,39007,610,4075,0.14969325153374233,81_28300
5625,81,Queens,28300,39008,1289,4075,0.31631901840490795,81_28300
5626,81,Queens,28300,39010,528,4075,0.12957055214723925,81_28300
5627,81,Queens,28400,29033,430,2148,0.20018621973929238,81_28400
5628,81,Queens,28400,32046,638,2148,0.29702048417132215,81_28400
5629,81,Queens,28400,32047,1080,2148,0.5027932960893855,81_28400
5630,81,Queens,28500,34039,198,3020,0.06556291390728476,81_28500
5631,81,Queens,28500,39002,1294,3020,0.428476821192053,81_28500
5632,81,Queens,28500,39006,515,3020,0.17052980132450332,81_28500
5633,81,Queens,28500,39007,1013,3020,0.33543046357615897,81_28500
5634,81,Queens,28700,34038,478,3905,0.12240717029449424,81_28700
5635,81,Queens,28700,34039,131,3905,0.03354673495518566,81_28700
5636,81,Queens,28700,39003,1248,3905,0.3195902688860435,81_28700
5637,81,Queens,28700,39005,998,3905,0.2555697823303457,81_28700
5638,81,Queens,28700,39006,1050,3905,0.26888604353393086,81_28700
5639,81,Queens,28801,32028,696,1676,0.4152744630071599,81_28801
5640,81,Queens,28801,32029,980,1676,0.5847255369928401,81_28801
5641,81,Queens,28802,32065,1152,1152,1.0,81_28802
5642,81,Queens,28900,30042,252,2973,0.08476286579212916,81_28900
5643,81,Queens,28900,30044,157,2973,0.05280861083081063,81_28900
5644,81,Queens,28900,34038,219,2973,0.07366296670030273,81_28900
5645,81,Queens,28900,39003,220,2973,0.07399932727884292,81_28900
5646,81,Queens,28900,39004,1523,2973,0.5122771611167172,81_28900
5647,81,Queens,28900,39005,602,2973,0.20248906828119745,81_28900
5648,81,Queens,29100,30042,705,3613,0.19512870190977027,81_29100
5649,81,Queens,29100,30043,1037,3613,0.2870190977027401,81_29100
5650,81,Queens,29100,30044,885,3613,0.24494879601439248,81_29100
5651,81,Queens,29100,30045,986,3613,0.2729034043730971,81_29100
5652,81,Queens,29300,30052,608,608,1.0,81_29300
5653,81,Queens,29400,32051,897,4174,0.21490177287973167,81_29400
5654,81,Queens,29400,32052,6,4174,0.0014374700527072352,81_29400
5655,81,Queens,29400,32062,1100,4174,0.2635361763296598,81_29400
5656,81,Queens,29400,32063,917,4174,0.21969333972208913,81_29400
5657,81,Queens,29400,32064,858,4174,0.20555821753713463,81_29400
5658,81,Queens,29400,32066,395,4174,0.09463344513655965,81_29400
5659,81,Queens,29400,32067,1,4174,0.00023957834211787255,81_29400
5660,81,Queens,29500,30048,524,2223,0.23571749887539362,81_29500
5661,81,Queens,29500,30049,1207,2223,0.5429599640125956,81_29500
5662,81,Queens,29500,30053,492,2223,0.2213225371120108,81_29500
5663,81,Queens,29700,30048,624,1165,0.5356223175965665,81_29700
5664,81,Queens,29700,30049,120,1165,0.10300429184549356,81_29700
5665,81,Queens,29700,30050,195,1165,0.16738197424892703,81_29700
5666,81,Queens,29700,30053,2,1165,0.0017167381974248926,81_29700
5667,81,Queens,29700,34017,112,1165,0.096137339055794,81_29700
5668,81,Queens,29700,34025,112,1165,0.096137339055794,81_29700
5669,81,Queens,29900,34026,1,1,1.0,81_29900
5670,81,Queens,30600,31034,1390,2662,0.5221637866265966,81_30600
5671,81,Queens,30600,31035,894,2662,0.33583771600300527,81_30600
5672,81,Queens,30600,31036,378,2662,0.14199849737039819,81_30600
5673,81,Queens,30903,30047,147,3134,0.04690491384811742,81_30903
5674,81,Queens,30903,34031,344,3134,0.10976388002552648,81_30903
5675,81,Queens,30903,34032,526,3134,0.16783663050414804,81_30903
5676,81,Queens,30903,34036,1606,3134,0.5124441608168475,81_30903
5677,81,Queens,30903,34037,511,3134,0.16305041480536056,81_30903
5678,81,Queens,30904,34029,366,1833,0.19967266775777415,81_30904
5679,81,Queens,30904,34030,832,1833,0.45390070921985815,81_30904
5680,81,Queens,30904,34032,281,1833,0.15330060010911076,81_30904
5681,81,Queens,30904,35002,354,1833,0.19312602291325695,81_30904
5682,81,Queens,30905,34029,453,1703,0.266001174398121,81_30905
5683,81,Queens,30905,34031,1250,1703,0.733998825601879,81_30905
5684,81,Queens,30906,30046,1405,2526,0.556215360253365,81_30906
5685,81,Queens,30906,30047,926,2526,0.3665874901029295,81_30906
5686,81,Queens,30906,34037,195,2526,0.07719714964370546,81_30906
5687,81,Queens,31700,34027,1686,3473,0.4854592571264037,81_31700
5688,81,Queens,31700,34028,899,3473,0.25885401670025915,81_31700
5689,81,Queens,31700,35001,888,3473,0.25568672617333715,81_31700
5690,81,Queens,32000,31028,8,2508,0.003189792663476874,81_32000
5691,81,Queens,32000,31030,654,2508,0.2607655502392344,81_32000
5692,81,Queens,32000,31032,1698,2508,0.6770334928229665,81_32000
5693,81,Queens,32000,31033,148,2508,0.05901116427432217,81_32000
5694,81,Queens,32700,34032,536,1563,0.3429302623160589,81_32700
5695,81,Queens,32700,34039,374,1563,0.23928342930262317,81_32700
5696,81,Queens,32700,34040,653,1563,0.417786308381318,81_32700
5697,81,Queens,32800,29014,1128,1530,0.7372549019607844,81_32800
5698,81,Queens,32800,29016,246,1530,0.1607843137254902,81_32800
5699,81,Queens,32800,29018,16,1530,0.01045751633986928,81_32800
5700,81,Queens,32800,29026,140,1530,0.0915032679738562,81_32800
5701,81,Queens,32900,34032,293,1968,0.14888211382113822,81_32900
5702,81,Queens,32900,34033,446,1968,0.2266260162601626,81_32900
5703,81,Queens,32900,34034,241,1968,0.12245934959349593,81_32900
5704,81,Queens,32900,35002,584,1968,0.2967479674796748,81_32900
5705,81,Queens,32900,35003,404,1968,0.20528455284552846,81_32900
5706,81,Queens,33000,29014,118,4212,0.02801519468186135,81_33000
5707,81,Queens,33000,29015,243,4212,0.057692307692307696,81_33000
5708,81,Queens,33000,29016,366,4212,0.0868945868945869,81_33000
5709,81,Queens,33000,29017,1132,4212,0.26875593542260207,81_33000
5710,81,Queens,33000,31031,823,4212,0.19539411206077872,81_33000
5711,81,Queens,33000,32050,1024,4212,0.24311490978157646,81_33000
5712,81,Queens,33000,32051,506,4212,0.1201329534662868,81_33000
5713,81,Queens,33401,32048,1475,2344,0.6292662116040956,81_33401
5714,81,Queens,33401,32049,869,2344,0.37073378839590443,81_33401
5715,81,Queens,33403,32057,977,3702,0.2639113992436521,81_33403
5716,81,Queens,33403,32058,906,3702,0.24473257698541329,81_33403
5717,81,Queens,33403,32060,894,3702,0.24149108589951376,81_33403
5718,81,Queens,33403,32061,925,3702,0.24986493787142086,81_33403
5719,81,Queens,33404,32054,913,3641,0.25075528700906347,81_33404
5720,81,Queens,33404,32055,910,3641,0.2499313375446306,81_33404
5721,81,Queens,33404,32056,915,3641,0.25130458665201866,81_33404
5722,81,Queens,33404,32059,903,3641,0.24800878879428728,81_33404
5723,81,Queens,33405,32050,514,2661,0.19316046599022924,81_33405
5724,81,Queens,33405,32051,73,2661,0.027433295753476136,81_33405
5725,81,Queens,33405,32053,1566,2661,0.588500563697858,81_33405
5726,81,Queens,33405,32054,508,2661,0.19090567455843668,81_33405
5727,81,Queens,33700,34033,486,1376,0.35319767441860467,81_33700
5728,81,Queens,33700,34040,292,1376,0.21220930232558138,81_33700
5729,81,Queens,33700,34050,598,1376,0.43459302325581395,81_33700
5730,81,Queens,33900,34033,167,1802,0.09267480577136515,81_33900
5731,81,Queens,33900,34034,332,1802,0.18423973362930077,81_33900
5732,81,Queens,33900,34050,388,1802,0.2153163152053274,81_33900
5733,81,Queens,33900,34051,915,1802,0.5077691453940066,81_33900
5734,81,Queens,34700,35003,548,1708,0.32084309133489464,81_34700
5735,81,Queens,34700,35004,577,1708,0.33782201405152223,81_34700
5736,81,Queens,34700,35006,294,1708,0.1721311475409836,81_34700
5737,81,Queens,34700,35010,289,1708,0.16920374707259953,81_34700
5738,81,Queens,35100,34034,267,2191,0.12186216339570972,81_35100
5739,81,Queens,35100,34035,558,2191,0.2546782291191237,81_35100
5740,81,Queens,35100,34047,1366,2191,0.6234596074851666,81_35100
5741,81,Queens,35200,29025,849,1672,0.5077751196172249,81_35200
5742,81,Queens,35200,32049,823,1672,0.4922248803827751,81_35200
5743,81,Queens,35300,34035,341,1142,0.29859894921190894,81_35300
5744,81,Queens,35300,35010,292,1142,0.25569176882662,81_35300
5745,81,Queens,35300,35011,509,1142,0.4457092819614711,81_35300
5746,81,Queens,35700,35004,483,2495,0.1935871743486974,81_35700
5747,81,Queens,35700,35005,1117,2495,0.4476953907815631,81_35700
5748,81,Queens,35700,35006,495,2495,0.19839679358717435,81_35700
5749,81,Queens,35700,35007,400,2495,0.16032064128256512,81_35700
5750,81,Queens,35800,29018,1398,2628,0.5319634703196348,81_35800
5751,81,Queens,35800,29020,1230,2628,0.4680365296803653,81_35800
5752,81,Queens,36100,35006,464,1174,0.39522998296422485,81_36100
5753,81,Queens,36100,35010,206,1174,0.17546848381601363,81_36100
5754,81,Queens,36100,35011,504,1174,0.4293015332197615,81_36100
5755,81,Queens,36300,35014,933,933,1.0,81_36300
5756,81,Queens,36500,35014,556,1295,0.42934362934362935,81_36500
5757,81,Queens,36500,35015,739,1295,0.5706563706563706,81_36500
5758,81,Queens,36600,29028,146,1861,0.0784524449220849,81_36600
5759,81,Queens,36600,29030,685,1861,0.36808167651800106,81_36600
5760,81,Queens,36600,29031,1030,1861,0.553465878559914,81_36600
5761,81,Queens,36700,35007,927,1555,0.5961414790996784,81_36700
5762,81,Queens,36700,35008,628,1555,0.40385852090032154,81_36700
5763,81,Queens,36800,29030,868,1685,0.51513353115727,81_36800
5764,81,Queens,36800,29032,817,1685,0.48486646884273,81_36800
5765,81,Queens,37100,35007,282,1009,0.2794846382556987,81_37100
5766,81,Queens,37100,35008,727,1009,0.7205153617443013,81_37100
5767,81,Queens,37300,35009,283,1060,0.2669811320754717,81_37300
5768,81,Queens,37300,35015,635,1060,0.5990566037735849,81_37300
5769,81,Queens,37300,35016,142,1060,0.1339622641509434,81_37300
5770,81,Queens,37501,34059,137,329,0.41641337386018235,81_37501
5771,81,Queens,37501,39029,192,329,0.5835866261398176,81_37501
5772,81,Queens,37502,34058,153,968,0.15805785123966942,81_37502
5773,81,Queens,37502,34059,16,968,0.01652892561983471,81_37502
5774,81,Queens,37502,34060,396,968,0.4090909090909091,81_37502
5775,81,Queens,37502,34061,288,968,0.2975206611570248,81_37502
5776,81,Queens,37502,35012,115,968,0.11880165289256199,81_37502
5777,81,Queens,37600,29025,666,4059,0.164079822616408,81_37600
5778,81,Queens,37600,29027,1615,4059,0.39788125153978815,81_37600
5779,81,Queens,37600,29028,707,4059,0.17418083271741808,81_37600
5780,81,Queens,37600,29029,473,4059,0.11653116531165311,81_37600
5781,81,Queens,37600,33043,598,4059,0.1473269278147327,81_37600
5782,81,Queens,37700,34061,154,1263,0.12193190815518606,81_37700
5783,81,Queens,37700,35012,879,1263,0.6959619952494062,81_37700
5784,81,Queens,37700,35013,230,1263,0.18210609659540775,81_37700
5785,81,Queens,37900,35013,1305,1626,0.8025830258302583,81_37900
5786,81,Queens,37900,35020,321,1626,0.1974169741697417,81_37900
5787,81,Queens,38100,35016,1233,2049,0.6017569546120058,81_38100
5788,81,Queens,38100,35019,603,2049,0.29428989751098095,81_38100
5789,81,Queens,38100,35020,213,2049,0.10395314787701318,81_38100
5790,81,Queens,38301,27031,1,1,1.0,81_38301
5791,81,Queens,38302,35009,2,2,1.0,81_38302
5792,81,Queens,38400,33042,1495,1773,0.8432036097010717,81_38400
5793,81,Queens,38400,33043,278,1773,0.15679639029892836,81_38400
5794,81,Queens,39400,29028,813,2063,0.39408628211342706,81_39400
5795,81,Queens,39400,29029,1250,2063,0.605913717886573,81_39400
5796,81,Queens,39800,33048,1111,1111,1.0,81_39800
5797,81,Queens,39901,35017,728,728,1.0,81_39901
5798,81,Queens,39902,35017,405,405,1.0,81_39902
5799,81,Queens,40000,29037,635,1001,0.6343656343656343,81_40000
5800,81,Queens,40000,33048,366,1001,0.36563436563436563,81_40000
5801,81,Queens,40101,39030,155,662,0.23413897280966767,81_40101
5802,81,Queens,40101,39031,507,662,0.7658610271903323,81_40101
5803,81,Queens,40102,35017,314,1154,0.2720970537261698,81_40102
5804,81,Queens,40102,35019,285,1154,0.24696707105719237,81_40102
5805,81,Queens,40102,39030,555,1154,0.4809358752166378,81_40102
5806,81,Queens,40200,29037,743,1025,0.7248780487804878,81_40200
5807,81,Queens,40200,29038,282,1025,0.2751219512195122,81_40200
5808,81,Queens,40301,39030,151,681,0.22173274596182085,81_40301
5809,81,Queens,40301,39031,530,681,0.7782672540381792,81_40301
5810,81,Queens,40302,35018,600,1032,0.5813953488372093,81_40302
5811,81,Queens,40302,39030,432,1032,0.4186046511627907,81_40302
5812,81,Queens,40400,29038,862,2607,0.3306482546988876,81_40400
5813,81,Queens,40400,33052,1745,2607,0.6693517453011124,81_40400
5814,81,Queens,40501,34059,39,296,0.13175675675675674,81_40501
5815,81,Queens,40501,34062,14,296,0.0472972972972973,81_40501
5816,81,Queens,40501,39031,243,296,0.8209459459459459,81_40501
5817,81,Queens,40502,34062,40,537,0.074487895716946,81_40502
5818,81,Queens,40502,35018,497,537,0.925512104283054,81_40502
5819,81,Queens,40701,34059,392,851,0.4606345475910693,81_40701
5820,81,Queens,40701,39029,459,851,0.5393654524089306,81_40701
5821,81,Queens,40702,34059,531,1341,0.3959731543624161,81_40702
5822,81,Queens,40702,34060,200,1341,0.14914243102162567,81_40702
5823,81,Queens,40702,35012,341,1341,0.25428784489187173,81_40702
5824,81,Queens,40702,35018,269,1341,0.20059656972408652,81_40702
5825,81,Queens,40901,34059,209,524,0.3988549618320611,81_40901
5826,81,Queens,40901,39029,315,524,0.601145038167939,81_40901
5827,81,Queens,40902,34059,80,837,0.0955794504181601,81_40902
5828,81,Queens,40902,34060,410,837,0.48984468339307047,81_40902
5829,81,Queens,40902,34061,123,837,0.14695340501792115,81_40902
5830,81,Queens,40902,35012,224,837,0.26762246117084826,81_40902
5831,81,Queens,41100,39035,319,1336,0.23877245508982037,81_41100
5832,81,Queens,41100,39036,1017,1336,0.7612275449101796,81_41100
5833,81,Queens,41300,39032,925,1315,0.7034220532319392,81_41300
5834,81,Queens,41300,39035,390,1315,0.2965779467680608,81_41300
5835,81,Queens,41400,29039,1440,2549,0.5649274225186348,81_41400
5836,81,Queens,41400,29040,1109,2549,0.43507257748136524,81_41400
5837,81,Queens,41500,39032,701,1276,0.549373040752351,81_41500
5838,81,Queens,41500,39033,575,1276,0.4506269592476489,81_41500
5839,81,Queens,42400,29034,521,1693,0.30773774365032486,81_42400
5840,81,Queens,42400,29036,1172,1693,0.6922622563496751,81_42400
5841,81,Queens,42600,29030,108,119,0.907563025210084,81_42600
5842,81,Queens,42600,29034,11,119,0.09243697478991597,81_42600
5843,81,Queens,42700,35022,600,1668,0.3597122302158273,81_42700
5844,81,Queens,42700,39032,69,1668,0.04136690647482014,81_42700
5845,81,Queens,42700,39033,824,1668,0.4940047961630695,81_42700
5846,81,Queens,42700,39034,175,1668,0.10491606714628297,81_42700
5847,81,Queens,43200,29034,871,871,1.0,81_43200
5848,81,Queens,43400,29035,1182,1182,1.0,81_43400
5849,81,Queens,43701,35021,487,1225,0.39755102040816326,81_43701
5850,81,Queens,43701,35022,502,1225,0.4097959183673469,81_43701
5851,81,Queens,43701,35023,236,1225,0.1926530612244898,81_43701
5852,81,Queens,43702,35023,670,2872,0.23328690807799443,81_43702
5853,81,Queens,43702,35024,1056,2872,0.36768802228412256,81_43702
5854,81,Queens,43702,35025,1146,2872,0.39902506963788303,81_43702
5855,81,Queens,43900,35022,489,1378,0.3548621190130624,81_43900
5856,81,Queens,43900,39034,666,1378,0.4833091436865022,81_43900
5857,81,Queens,43900,39035,223,1378,0.16182873730043543,81_43900
5858,81,Queens,44000,29039,227,2239,0.1013845466726217,81_44000
5859,81,Queens,44000,29040,386,2239,0.17239839213934793,81_44000
5860,81,Queens,44000,29041,1626,2239,0.7262170611880304,81_44000
5861,81,Queens,44301,35026,713,1628,0.43796068796068793,81_44301
5862,81,Queens,44301,39034,380,1628,0.2334152334152334,81_44301
5863,81,Queens,44301,39035,535,1628,0.3286240786240786,81_44301
5864,81,Queens,44302,35026,653,2055,0.31776155717761556,81_44302
5865,81,Queens,44302,35027,817,2055,0.3975669099756691,81_44302
5866,81,Queens,44302,35028,116,2055,0.056447688564476885,81_44302
5867,81,Queens,44302,39036,469,2055,0.22822384428223844,81_44302
5868,81,Queens,44400,29041,27,1575,0.017142857142857144,81_44400
5869,81,Queens,44400,29042,79,1575,0.05015873015873016,81_44400
5870,81,Queens,44400,29045,495,1575,0.3142857142857143,81_44400
5871,81,Queens,44400,29046,968,1575,0.6146031746031746,81_44400
5872,81,Queens,44400,29055,6,1575,0.0038095238095238095,81_44400
5873,81,Queens,44601,29042,1,1508,0.000663129973474801,81_44601
5874,81,Queens,44601,29049,320,1508,0.21220159151193635,81_44601
5875,81,Queens,44601,32004,350,1508,0.23209549071618038,81_44601
5876,81,Queens,44601,32007,823,1508,0.5457559681697612,81_44601
5877,81,Queens,44601,32011,1,1508,0.000663129973474801,81_44601
5878,81,Queens,44601,32014,13,1508,0.008620689655172414,81_44601
5879,81,Queens,44602,29049,714,2052,0.347953216374269,81_44602
5880,81,Queens,44602,29051,412,2052,0.20077972709551656,81_44602
5881,81,Queens,44602,32004,830,2052,0.4044834307992203,81_44602
5882,81,Queens,44602,32006,96,2052,0.04678362573099415,81_44602
5883,81,Queens,44800,24041,417,1411,0.29553508150248053,81_44800
5884,81,Queens,44800,24042,636,1411,0.45074415308291993,81_44800
5885,81,Queens,44800,24065,89,1411,0.06307583274273565,81_44800
5886,81,Queens,44800,29052,269,1411,0.19064493267186391,81_44800
5887,81,Queens,45000,24042,169,1119,0.15102770330652368,81_45000
5888,81,Queens,45000,24043,950,1119,0.8489722966934763,81_45000
5889,81,Queens,45200,24043,92,536,0.17164179104477612,81_45200
5890,81,Queens,45200,24065,444,536,0.8283582089552238,81_45200
5891,81,Queens,45400,24042,561,2652,0.21153846153846154,81_45400
5892,81,Queens,45400,24044,791,2652,0.2982654600301659,81_45400
5893,81,Queens,45400,24045,152,2652,0.05731523378582202,81_45400
5894,81,Queens,45400,24065,106,2652,0.03996983408748114,81_45400
5895,81,Queens,45400,29051,559,2652,0.2107843137254902,81_45400
5896,81,Queens,45400,29053,483,2652,0.18212669683257918,81_45400
5897,81,Queens,45500,35032,1205,6132,0.19651011089367254,81_45500
5898,81,Queens,45500,35033,1325,6132,0.21607958251793868,81_45500
5899,81,Queens,45500,35034,1247,6132,0.2033594259621657,81_45500
5900,81,Queens,45500,35035,1188,6132,0.19373776908023482,81_45500
5901,81,Queens,45500,35036,1167,6132,0.19031311154598826,81_45500
5902,81,Queens,45600,24044,140,739,0.18944519621109607,81_45600
5903,81,Queens,45600,24045,333,739,0.4506089309878214,81_45600
5904,81,Queens,45600,24065,266,739,0.35994587280108253,81_45600
5905,81,Queens,45700,35029,117,1370,0.0854014598540146,81_45700
5906,81,Queens,45700,35031,187,1370,0.1364963503649635,81_45700
5907,81,Queens,45700,39037,803,1370,0.5861313868613138,81_45700
5908,81,Queens,45700,39039,263,1370,0.19197080291970803,81_45700
5909,81,Queens,45800,24045,657,1273,0.5161036920659858,81_45800
5910,81,Queens,45800,24046,55,1273,0.04320502749410841,81_45800
5911,81,Queens,45800,29053,561,1273,0.44069128043990574,81_45800
5912,81,Queens,45900,35029,244,1554,0.15701415701415702,81_45900
5913,81,Queens,45900,39038,673,1554,0.43307593307593306,81_45900
5914,81,Queens,45900,39039,637,1554,0.4099099099099099,81_45900
5915,81,Queens,46000,29042,1365,2532,0.5390995260663507,81_46000
5916,81,Queens,46000,29043,669,2532,0.26421800947867297,81_46000
5917,81,Queens,46000,29044,498,2532,0.1966824644549763,81_46000
5918,81,Queens,46100,39022,112,955,0.11727748691099477,81_46100
5919,81,Queens,46100,39026,384,955,0.40209424083769635,81_46100
5920,81,Queens,46100,39038,200,955,0.2094240837696335,81_46100
5921,81,Queens,46100,39039,259,955,0.2712041884816754,81_46100
5922,81,Queens,46200,29043,711,3449,0.20614670919106987,81_46200
5923,81,Queens,46200,29044,866,3449,0.2510872716729487,81_46200
5924,81,Queens,46200,29045,776,3449,0.22499275152218035,81_46200
5925,81,Queens,46200,29047,1096,3449,0.3177732676138011,81_46200
5926,81,Queens,46300,39026,1348,1354,0.9955686853766618,81_46300
5927,81,Queens,46300,39028,6,1354,0.004431314623338257,81_46300
5928,81,Queens,46400,24046,805,890,0.9044943820224719,81_46400
5929,81,Queens,46400,24047,85,890,0.09550561797752809,81_46400
5930,81,Queens,46500,34055,490,1157,0.42350907519446845,81_46500
5931,81,Queens,46500,39027,667,1157,0.5764909248055315,81_46500
5932,81,Queens,46600,24046,725,1961,0.36970933197348294,81_46600
5933,81,Queens,46600,24047,211,1961,0.10759816420193778,81_46600
5934,81,Queens,46600,29050,1025,1961,0.5226925038245793,81_46600
5935,81,Queens,46700,34055,184,2657,0.06925103500188182,81_46700
5936,81,Queens,46700,39020,4,2657,0.0015054572826496049,81_46700
5937,81,Queens,46700,39022,339,2657,0.12758750470455402,81_46700
5938,81,Queens,46700,39025,1707,2657,0.6424538953707188,81_46700
5939,81,Queens,46700,39028,423,2657,0.1592021076401957,81_46700
5940,81,Queens,46800,29045,172,2020,0.08514851485148515,81_46800
5941,81,Queens,46800,29047,592,2020,0.29306930693069305,81_46800
5942,81,Queens,46800,29048,1043,2020,0.5163366336633664,81_46800
5943,81,Queens,46800,29054,213,2020,0.10544554455445544,81_46800
5944,81,Queens,46901,30038,302,2070,0.14589371980676327,81_46901
5945,81,Queens,46901,39020,778,2070,0.37584541062801935,81_46901
5946,81,Queens,46901,39021,487,2070,0.23526570048309178,81_46901
5947,81,Queens,46901,39023,503,2070,0.2429951690821256,81_46901
5948,81,Queens,46902,34054,290,1682,0.1724137931034483,81_46902
5949,81,Queens,46902,34055,221,1682,0.1313912009512485,81_46902
5950,81,Queens,46902,39023,289,1682,0.1718192627824019,81_46902
5951,81,Queens,46902,39024,882,1682,0.5243757431629013,81_46902
5952,81,Queens,47000,29048,546,1798,0.303670745272525,81_47000
5953,81,Queens,47000,29054,1086,1798,0.6040044493882091,81_47000
5954,81,Queens,47000,29055,166,1798,0.09232480533926585,81_47000
5955,81,Queens,47100,30035,262,1771,0.14793901750423488,81_47100
5956,81,Queens,47100,30036,63,1771,0.03557312252964427,81_47100
5957,81,Queens,47100,30037,1108,1771,0.6256352343308865,81_47100
5958,81,Queens,47100,39022,338,1771,0.19085262563523434,81_47100
5959,81,Queens,47200,24047,1195,2280,0.5241228070175439,81_47200
5960,81,Queens,47200,24048,490,2280,0.2149122807017544,81_47200
5961,81,Queens,47200,29050,595,2280,0.26096491228070173,81_47200
5962,81,Queens,47300,30035,1261,2049,0.6154221571498292,81_47300
5963,81,Queens,47300,30036,788,2049,0.3845778428501708,81_47300
5964,81,Queens,47500,30030,1581,2374,0.6659646166807077,81_47500
5965,81,Queens,47500,30031,592,2374,0.2493681550126369,81_47500
5966,81,Queens,47500,30033,201,2374,0.08466722830665543,81_47500
5967,81,Queens,47600,24051,687,987,0.6960486322188449,81_47600
5968,81,Queens,47600,24052,300,987,0.303951367781155,81_47600
5969,81,Queens,47801,24051,964,2751,0.35041802980734277,81_47801
5970,81,Queens,47801,24052,1248,2751,0.4536532170119956,81_47801
5971,81,Queens,47801,24053,539,2751,0.19592875318066158,81_47801
5972,81,Queens,47802,29058,149,861,0.17305458768873402,81_47802
5973,81,Queens,47802,29059,184,861,0.21370499419279906,81_47802
5974,81,Queens,47802,29060,359,861,0.4169570267131243,81_47802
5975,81,Queens,47802,33025,169,861,0.19628339140534262,81_47802
5976,81,Queens,47900,30017,37,2796,0.013233190271816882,81_47900
5977,81,Queens,47900,30030,118,2796,0.04220314735336195,81_47900
5978,81,Queens,47900,30031,751,2796,0.2685979971387697,81_47900
5979,81,Queens,47900,30032,187,2796,0.06688125894134478,81_47900
5980,81,Queens,47900,30033,833,2796,0.2979256080114449,81_47900
5981,81,Queens,47900,30034,870,2796,0.3111587982832618,81_47900
5982,81,Queens,48000,29055,1171,1521,0.7698882314266929,81_48000
5983,81,Queens,48000,29058,350,1521,0.23011176857330704,81_48000
5984,81,Queens,48100,30038,408,2630,0.15513307984790875,81_48100
5985,81,Queens,48100,30039,428,2630,0.16273764258555132,81_48100
5986,81,Queens,48100,30040,1794,2630,0.68212927756654,81_48100
5987,81,Queens,48200,29058,917,917,1.0,81_48200
5988,81,Queens,48301,30039,496,835,0.5940119760479042,81_48301
5989,81,Queens,48301,30061,339,835,0.4059880239520958,81_48301
5990,81,Queens,48302,30025,912,912,1.0,81_48302
5991,81,Queens,48400,29058,273,2901,0.09410548086866598,81_48400
5992,81,Queens,48400,29059,662,2901,0.22819717338848672,81_48400
5993,81,Queens,48400,29060,1187,2901,0.40916925198207516,81_48400
5994,81,Queens,48400,33024,293,2901,0.10099965529127887,81_48400
5995,81,Queens,48400,33025,486,2901,0.16752843846949328,81_48400
5996,81,Queens,48500,30025,55,2253,0.024411895250776743,81_48500
5997,81,Queens,48500,30036,807,2253,0.3581890812250333,81_48500
5998,81,Queens,48500,30038,1035,2253,0.459387483355526,81_48500
5999,81,Queens,48500,30039,325,2253,0.1442521083000444,81_48500
6000,81,Queens,48500,30061,31,2253,0.013759431868619618,81_48500
6001,81,Queens,48900,30017,475,627,0.7575757575757576,81_48900
6002,81,Queens,48900,30018,151,627,0.24082934609250398,81_48900
6003,81,Queens,48900,30019,1,627,0.001594896331738437,81_48900
6004,81,Queens,49201,24053,680,1630,0.4171779141104294,81_49201
6005,81,Queens,49201,24054,950,1630,0.5828220858895705,81_49201
6006,81,Queens,49202,33021,1278,1278,1.0,81_49202
6007,81,Queens,49301,30006,245,1138,0.21528998242530756,81_49301
